id,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
291,3832000,1095,Uttarahalli,2,0,1,1,0,0,,0,1,0,1,1,0,0,1
292,3377000,965,Uttarahalli,2,0,1,1,0,0,,0,1,0,1,1,0,0,1
293,4560000,1303,Uttarahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,1
294,5015000,1433,Uttarahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,1
295,3769000,1077,Uttarahalli,2,0,1,1,0,0,,0,1,0,1,1,0,0,1
296,3447000,985,Uttarahalli,2,0,1,1,0,0,,0,1,0,1,1,0,0,1
297,4956000,1416,Uttarahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,1
298,5323000,1521,Uttarahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,1
299,3954999,1130,Uttarahalli,2,0,1,1,0,0,,0,1,0,1,1,0,0,1
300,3419000,977,Uttarahalli,2,0,1,1,0,0,,0,1,0,1,1,0,0,1
301,5351000,1529,Uttarahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,1
302,4434000,1267,Uttarahalli,3,0,1,1,0,0,,0,1,0,1,1,0,0,1
303,7837000,1866,Anagalapura Near Hennur Main Road,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
304,9834000,2235,Anagalapura Near Hennur Main Road,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
305,8298999,1976,Anagalapura Near Hennur Main Road,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
306,8728000,2182,Anagalapura Near Hennur Main Road,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
307,9453000,1725,Hosa Road,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
308,15000000,1795,Sahakar Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
309,8900000,1000,Sahakar Nagar,1,0,1,1,1,0,,1,1,1,1,1,1,1,1
310,14400000,1740,Sahakar Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
311,12700000,1490,Sahakar Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
312,12500000,1320,Sahakar Nagar,3,0,1,1,1,0,,1,1,1,1,1,1,1,1
313,20099999,2330,Sahakar Nagar,4,0,1,1,1,0,,1,1,1,1,1,1,1,1
314,18800000,2165,Sahakar Nagar,3,0,1,1,1,0,,1,1,1,1,1,1,1,1
315,13700000,1645,Sahakar Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
316,18900000,1985,Sahakar Nagar,3,0,1,1,1,0,,1,1,1,1,1,1,1,1
317,8500000,1616,Avalahalli Off Sarjapur Road,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
318,12000000,2225,Sarjapur Road Wipro To Railway Crossing,3,0,1,1,1,0,,1,1,1,1,0,0,0,1
319,9000000,1541,Hosa Road,3,0,1,1,0,0,,1,1,1,1,0,0,0,1
320,9300000,1515,Varthur,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
321,11000000,1690,Uttarahalli,3,1,1,1,0,0,,1,1,1,1,1,1,1,1
322,12000000,2225,Sarjapur Road Wipro To Railway Crossing,3,0,1,0,1,0,,1,1,1,1,0,0,0,1
323,18000000,1770,Bilekahalli,3,1,1,1,1,0,,1,1,1,1,1,1,1,1
324,29300000,3012,Bilekahalli,4,0,1,1,1,0,,1,1,1,1,1,1,1,1
325,22799999,2370,Bilekahalli,3,0,1,1,1,0,,1,1,1,1,1,1,1,1
326,3200000,700,R T  Nagar,1,1,0,0,0,0,,0,0,0,0,0,0,0,0
327,3200000,700,R T  Nagar,1,1,0,0,0,0,,0,0,0,0,0,0,0,0
328,11000000,1335,JP Nagar Phase 7,2,0,1,1,0,0,,0,1,1,1,0,0,1,0
329,9800000,1690,Subramanyapura,3,0,1,1,0,0,,0,1,1,1,0,0,1,0
330,42500000,4282,JP Nagar Phase 4,4,1,1,1,1,0,,1,1,1,1,1,1,0,1
331,13500000,1500,Sahakar Nagar,3,1,1,1,1,1,,1,1,1,1,0,1,0,1
332,15600000,1880,JP Nagar Phase 7,3,0,1,1,0,0,,0,1,1,1,0,0,1,0
333,18900000,1985,Sahakar Nagar,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
334,15400000,1795,Sahakar Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
335,12300000,1410,Sahakar Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,1,1
336,6845999,1042,JP Nagar Phase 8,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
337,9173000,1408,JP Nagar Phase 8,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
338,9471000,1455,JP Nagar Phase 8,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
339,7247000,1105,JP Nagar Phase 8,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
340,5599000,1120,Amruthahalli,2,0,0,1,0,0,,0,0,0,1,0,0,0,0
341,11800000,1345,Sahakar Nagar,1,0,1,1,1,0,,1,1,1,1,1,1,0,1
342,4815000,1107,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
343,4880000,1122,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
344,5050000,1161,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
345,4619000,1062,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
346,4785000,1100,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
347,4972000,1143,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
348,4737000,1089,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
349,4854000,1116,Horamavu,2,0,1,1,0,0,,1,1,0,1,0,0,0,0
350,28300000,3033,Banashankari,4,0,1,1,1,0,,1,1,1,1,1,1,0,1
351,21400000,2378,Banashankari,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
352,23500000,2522,Banashankari,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
353,29900000,3205,Banashankari,4,0,1,1,1,0,,1,1,1,1,1,1,0,1
354,9200000,1376,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
355,8000000,1168,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
356,9200000,1373,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
357,8000000,1168,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
358,8000000,1168,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
359,9300000,1376,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
360,7900000,1168,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
361,9200000,1376,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
362,9100000,1373,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
363,9000000,1373,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
364,7900000,1168,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
365,7900000,1160,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
366,8000000,1168,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
367,7800000,1160,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
368,9200000,1373,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
369,9100000,1376,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
370,9100000,1373,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
371,9000000,1373,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
372,7900000,1168,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
373,8800000,1373,RR Nagar,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
374,3990000,1140,Kengeri,3,0,1,1,1,0,,0,1,0,1,1,0,0,0
375,4021000,1149,Kengeri,3,0,1,1,1,0,,0,1,0,1,1,0,0,0
376,4088000,1168,Kengeri,3,0,1,1,1,0,,0,1,0,1,1,0,0,0
377,9060000,1275,Begur,2,0,0,1,0,0,,1,0,0,1,0,0,0,0
378,8644000,1210,Begur,2,0,0,1,0,0,,1,0,0,1,0,0,0,0
379,8836000,1240,Begur,2,0,0,1,0,0,,1,0,0,1,0,0,0,0
380,10200000,1450,Begur,3,0,0,1,0,0,,1,0,0,1,0,0,0,0
381,8528000,1192,Begur,2,0,0,1,0,0,,1,0,0,1,0,0,0,0
382,8516000,1190,Begur,2,0,0,1,0,0,,1,0,0,1,0,0,0,0
383,8804000,1235,Begur,2,0,0,1,0,0,,1,0,0,1,0,0,0,0
384,9910000,1400,Begur,3,0,0,1,0,0,,1,0,0,1,0,0,0,0
385,7634000,1606,Ramamurthy Nagar,3,0,1,1,0,0,,1,0,0,1,0,0,0,0
386,5970000,1239,Ramamurthy Nagar,2,0,1,1,0,0,,1,0,0,1,0,0,0,0
387,7675000,1615,Ramamurthy Nagar,3,0,1,1,0,0,,1,0,0,1,0,0,0,0
388,5702000,1180,Ramamurthy Nagar,2,0,1,1,0,0,,1,0,0,1,0,0,0,0
389,6210000,1292,Ramamurthy Nagar,2,0,1,1,0,0,,1,0,0,1,0,0,0,0
390,2520000,900,Attibele,2,0,1,1,0,0,,1,1,1,1,0,1,0,1
391,3304000,1180,Attibele,3,0,1,1,0,0,,1,1,1,1,0,1,0,1
392,3010000,1075,Attibele,3,0,1,1,0,0,,1,1,1,1,0,1,0,1
393,2800000,1000,Attibele,2,0,1,1,0,0,,1,1,1,1,0,1,0,1
394,2464000,880,Attibele,2,0,1,1,0,0,,1,1,1,1,0,1,0,1
395,5557000,1185,Kadugodi,2,0,1,0,0,0,,1,1,0,1,1,1,0,1
396,11900000,2540,Kadugodi,3,0,1,0,0,0,,1,1,0,1,1,1,0,1
397,7738000,1650,Kadugodi,3,0,1,0,0,0,,1,1,0,1,1,1,0,1
398,6354000,1355,Kadugodi,2,0,1,0,0,0,,1,1,0,1,1,1,0,1
399,2814000,600,Kadugodi,1,0,1,0,0,0,,1,1,0,1,1,1,0,1
400,5463000,1165,Kadugodi,2,0,1,0,0,0,,1,1,0,1,1,1,0,1
401,7456999,1590,Kadugodi,3,0,1,0,0,0,,1,1,0,1,1,1,0,1
402,5416000,1155,Kadugodi,2,0,1,0,0,0,,1,1,0,1,1,1,0,1
403,11700000,2495,Kadugodi,3,0,1,0,0,0,,1,1,0,1,1,1,0,1
404,5604000,1195,Kadugodi,2,0,1,0,0,0,,1,1,0,1,1,1,0,1
405,7175000,1530,Kadugodi,3,0,1,0,0,0,,1,1,0,1,1,1,0,1
406,7504000,1600,Kadugodi,3,0,1,0,0,0,,1,1,0,1,1,1,0,1
407,5628000,1200,Kadugodi,2,0,1,0,0,0,,1,1,0,1,1,1,0,1
408,5200000,884,Nagarbhavi,2,0,0,0,0,0,,0,0,0,0,0,0,0,0
409,5200000,884,Nagarbhavi,2,0,1,1,0,0,,0,1,1,0,0,0,0,0
410,6385000,1120,Kodigehalli,2,0,0,1,1,0,,1,1,0,1,0,0,0,0
411,6531999,1005,Banaswadi,2,0,1,0,1,1,,1,1,1,0,0,0,0,1
412,9457000,1455,Banaswadi,3,0,1,0,1,1,,1,1,1,0,0,0,0,1
413,9035000,1390,Banaswadi,3,0,1,0,1,1,,1,1,1,0,0,0,0,1
414,6662000,1025,Banaswadi,2,0,1,0,1,1,,1,1,1,0,0,0,0,1
415,7181999,1105,Banaswadi,2,0,1,0,1,1,,1,1,1,0,0,0,0,1
416,7377000,1135,Banaswadi,2,0,1,0,1,1,,1,1,1,0,0,0,0,1
417,7125000,1425,Whitefield Hope Farm Junction,3,0,1,0,1,0,,1,1,1,1,1,1,0,1
418,6389000,1125,Kodigehalli,2,0,0,1,1,0,,1,0,1,1,0,0,0,0
419,6459000,1125,Kodigehalli,2,0,0,1,1,0,,1,1,0,1,0,0,0,0
420,11800000,2021,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
421,11500000,1971,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
422,7920000,1354,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
423,10700000,1845,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
424,10600000,1823,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
425,8464000,1447,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
426,8184000,1399,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
427,10100000,1735,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
428,8178000,1398,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
429,11299999,1940,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
430,10100000,1743,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
431,8289000,1417,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
432,7856000,1343,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
433,8254000,1411,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
434,7820999,1337,ITPL,2,0,1,1,1,0,,0,1,1,1,1,1,0,1
435,11700000,2010,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
436,10500000,1797,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
437,10300000,1768,ITPL,3,0,1,1,1,0,,0,1,1,1,1,1,0,1
438,4455000,990,JP Nagar Phase 8,2,0,0,0,0,0,,0,0,0,0,0,0,0,0
439,4905000,1090,JP Nagar Phase 8,2,0,0,0,0,0,,0,0,0,0,0,0,0,0
440,5550000,1250,Vidyaranyapura,2,0,0,1,1,0,,1,0,0,1,0,0,0,0
441,4500000,1012,Vidyaranyapura,2,0,0,1,1,0,,1,0,0,1,0,0,0,0
442,13000000,1630,Narayanapura on Hennur Main Road,3,0,1,1,0,0,,0,1,1,0,0,0,0,1
443,5500000,1082,Kumbalgodu,2,0,1,1,1,0,,1,1,1,1,1,1,0,1
444,20700000,1987,JP Nagar Phase 7,3,0,1,1,0,0,,0,1,1,0,1,1,0,0
445,3999000,1333,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
446,3522000,1174,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
447,2874000,958,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
448,3682000,1473,Attibele,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
449,3427000,1371,Attibele,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
450,3932000,1573,Attibele,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
451,3822000,1529,Attibele,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
452,2487000,995,Attibele,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
453,5580000,1240,JP Nagar Phase 8,3,0,0,0,0,0,,0,0,0,0,0,0,0,0
454,5130000,1140,JP Nagar Phase 8,3,0,0,0,0,0,,0,0,0,0,0,0,0,0
455,4910000,884,Nagarbhavi,2,0,0,0,0,0,,0,0,0,0,0,0,0,0
456,4910000,884,Nagarbhavi,2,0,0,0,0,0,,0,0,0,0,0,0,0,0
457,4342000,1241,Electronic City Phase 1,3,0,1,1,0,0,,0,1,0,1,0,0,0,0
458,3338000,954,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
459,2578000,737,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
460,3415000,976,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
461,3114000,890,Electronic City Phase 1,2,0,1,1,0,0,,0,1,0,1,0,0,0,0
462,2879000,823,Electronic City Phase 1,2,0,1,1,0,0,,0,1,0,1,0,0,0,0
463,4485000,1282,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
464,3124000,893,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
465,4713000,1347,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
466,4517000,1291,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
467,4734000,1353,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
468,3159000,903,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
469,4219000,1206,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
470,4734000,1353,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
471,2578000,743,Electronic City Phase 1,2,0,1,1,0,0,,0,0,1,1,0,0,0,0
472,3645000,1042,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
473,4342000,1241,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
474,2253000,644,Electronic City Phase 1,1,0,1,1,0,0,,0,1,0,1,0,0,0,0
475,2893000,827,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
476,2614000,747,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
477,10500000,2000,Nagarbhavi,3,0,0,1,0,0,,0,0,0,1,0,0,0,0
478,4867000,1352,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
479,4735000,1352,Electronic City Phase 1,3,0,1,1,0,0,,0,1,0,1,0,0,0,0
480,2653000,737,Electronic City Phase 1,2,0,1,1,0,0,,0,1,0,1,0,0,0,0
481,2862000,795,Electronic City Phase 1,2,0,1,1,0,0,,0,1,0,1,0,0,0,0
482,3339000,954,Electronic City Phase 1,2,0,0,0,0,0,,0,0,0,0,0,0,0,0
483,2962000,823,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
484,2880000,823,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
485,2318000,644,Electronic City Phase 1,1,0,1,1,0,0,,0,1,1,1,0,0,0,0
486,2254000,644,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
487,2254000,644,Electronic City Phase 1,1,0,1,1,0,0,,0,1,1,1,0,0,0,0
488,2973000,826,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
489,4870000,1353,Electronic City Phase 1,3,0,1,1,0,0,,0,1,0,1,0,0,0,0
490,2781000,795,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
491,4713000,1347,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
492,2613000,747,Electronic City Phase 1,2,0,1,1,0,0,,0,0,0,1,0,0,0,0
493,4562000,1304,Electronic City Phase 1,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
494,4783000,1367,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
495,4342000,1241,Electronic City Phase 1,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
496,2879000,823,Electronic City Phase 1,2,0,1,1,0,0,,0,1,0,1,0,0,0,0
497,5045000,1370,Electronic City Phase 2,3,0,1,1,0,0,,1,1,1,1,1,0,0,1
498,4362000,1175,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
499,5500000,1500,Electronic City Phase 2,3,0,1,1,0,0,,1,1,1,1,1,0,0,1
500,4565000,1233,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
501,4000000,1100,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
502,4800000,1300,Electronic City Phase 2,3,0,1,1,0,0,,1,1,1,1,1,0,0,1
503,4485000,1210,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
504,4011999,1075,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
505,4520000,1220,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
506,4292000,1155,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
507,4730000,1280,Electronic City Phase 2,3,0,1,1,0,0,,1,1,1,1,1,0,0,1
508,4975000,1350,Electronic City Phase 2,3,0,1,1,0,0,,1,1,1,1,1,0,0,1
509,4905000,1330,Electronic City Phase 2,3,0,1,1,0,0,,1,1,1,1,1,0,0,1
510,4222000,1135,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
511,3995000,1070,Electronic City Phase 2,2,0,1,1,0,0,,1,1,1,1,1,0,0,1
512,8076000,2019,Kannur on Thanisandra Main Road,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
513,4700000,1005,Nagarbhavi,2,0,0,0,0,0,,0,0,0,0,0,0,0,0
514,3579000,1193,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
515,3372000,1124,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
516,2922000,974,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
517,2844000,948,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
518,2901000,967,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
519,2820000,940,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
520,4458000,1486,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
521,3483000,1161,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
522,3699000,1233,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
523,3906000,1302,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
524,2889000,963,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
525,3429000,1143,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
526,4164000,1388,Sarjapur,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
527,3384000,1128,Sarjapur,2,0,1,1,1,1,,1,1,1,1,1,1,0,1
528,2935000,1174,Attibele,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
529,4097000,1639,Attibele,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
530,3202000,1281,Attibele,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
531,2867000,1147,Attibele,2,0,1,1,1,0,,1,1,1,0,1,1,0,1
532,3411999,1365,Attibele,3,0,1,1,1,0,,1,1,1,0,1,1,0,1
533,2436000,870,Bommasandra,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
534,2800000,1000,Bommasandra,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
535,3010000,1075,Chandapura,3,0,1,1,0,0,,0,1,1,1,0,0,0,0
536,2520000,900,Chandapura,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
537,3038000,1085,Chandapura,2,0,1,1,0,0,,0,1,1,1,0,0,0,0
538,3010000,1075,Attibele,3,0,1,1,0,0,,1,1,1,1,0,1,0,1
539,3177000,710,Ramamurthy Nagar,1,0,0,1,0,0,,0,0,0,1,0,0,0,0
540,10600000,2674,Kannur on Thanisandra Main Road,3,0,1,1,1,0,,1,1,1,1,1,1,0,1
541,7200000,1195,Bellandur,2,0,1,1,0,0,,1,1,0,1,1,0,0,0
542,20400000,2360,Thanisandra,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
543,17600000,2307,Thanisandra,3,0,1,1,1,1,,1,1,1,1,1,1,0,1
544,20200000,2127,JP Nagar Phase 7,3,0,1,1,0,0,,0,1,1,1,1,1,0,0
545,10200000,1232,Narayanapura on Hennur Main Road,2,0,1,1,0,0,,0,1,1,1,0,0,0,1
546,4002000,1040,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
547,4568000,1187,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
548,4056000,1054,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
549,4303000,1118,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
550,4299000,1117,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
551,4541000,1180,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
552,4210000,1094,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
553,4195000,1090,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
554,4226000,1098,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
555,4638000,1205,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
556,4699000,1221,Krishnarajapura,3,0,1,0,1,1,,1,1,1,1,1,0,0,1
557,4426000,1150,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
558,3925000,1020,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
559,4345000,1129,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
560,4086999,1062,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
561,4076000,1059,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
562,4072000,1058,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
563,4614000,1199,Krishnarajapura,2,0,1,0,1,1,,1,1,1,1,1,0,0,1
564,4054000,1448,Jigani,3,0,1,0,1,0,,1,1,1,0,1,0,0,1
565,3500000,1250,Jigani,3,0,1,0,1,0,,1,1,1,0,1,0,0,1
566,4165999,1488,Jigani,3,0,1,0,1,0,,1,1,1,0,1,0,0,1
567,3068000,1096,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
568,4174000,1491,Jigani,3,0,1,0,1,0,,1,1,1,0,1,0,0,1
569,3052000,1090,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
570,3085000,1102,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
571,3264000,1166,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
572,2576000,920,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
573,3197000,1142,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
574,4342000,1551,Jigani,3,0,1,0,1,0,,1,1,1,0,1,0,0,1
575,3178000,1135,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
576,3913000,1505,Marsur,3,0,1,0,1,0,,0,1,1,1,1,1,0,1
577,3561999,1370,Marsur,3,0,1,0,1,0,,0,1,1,1,1,1,0,1
578,4292000,1533,Jigani,3,0,1,0,1,0,,1,1,1,0,1,0,0,1
579,2899000,1115,Marsur,2,0,1,0,1,0,,0,1,1,1,1,1,0,1
580,2925000,1125,Marsur,2,0,1,0,1,0,,0,1,1,1,1,1,0,1
581,2984000,1066,Jigani,2,0,1,0,1,0,,1,1,1,0,1,0,0,1
582,3809000,1465,Marsur,3,0,1,0,1,0,,0,1,1,1,1,1,0,1
583,6698000,1675,Krishnarajapura,3,0,0,1,1,0,,0,0,0,1,0,0,0,0
584,4958000,1240,Krishnarajapura,2,0,0,1,1,0,,0,0,0,1,0,0,0,0
585,4958000,1240,Krishnarajapura,2,0,0,1,1,0,,0,0,0,1,0,0,0,0
586,4878000,1220,Krishnarajapura,2,0,0,1,1,0,,0,0,0,1,0,0,0,0
587,4878000,1220,Krishnarajapura,2,0,0,1,1,0,,0,0,0,1,0,0,0,0
588,4898000,1225,Krishnarajapura,2,0,0,1,1,0,,0,0,0,1,0,0,0,0
589,4898000,1225,Krishnarajapura,2,0,0,1,1,0,,0,0,0,1,0,0,0,0
590,5078000,1270,Krishnarajapura,2,0,0,1,1,0,,0,0,0,1,0,0,0,0
